,ABC News,CBS News,NBC News,NPR,Rush Limbaugh Show (radio),Sean Hannity Show (radio),Washington Post,The New York Times,HuffPost,Breitbart,BBC,Time,Univision,Vice,Daily Caller,Fox News,MSNBC,CNN,PBS,The Wall Street Journal,USA Today,Politico,BuzzFeed,Newsweek,Business Insider,Vox,The Hill,Washington Examiner,New York Post,The Guardian,Opinion of Trump,Party,Social Media Usage,Weights,Age/Sex Category
7490,2,0,2,0,0,0,2,2,2,0,0,2,0,0,0,2,2,2,2,2,2,0,2,2,2,0,0,0,2,2,-0.96,4.0,Never,1147.0,4.0
7491,2,2,2,1,2,2,1,1,1,2,1,2,2,2,0,2,2,1,1,1,2,1,2,2,1,2,1,2,2,2,-1.0,Democrat,Sometimes,85.0,6.0
7492,2,2,2,0,0,0,2,2,0,0,2,2,0,0,0,1,2,1,2,2,2,0,0,0,2,0,0,0,2,0,0.5,Republican,Hardly Ever,253.0,4.0
7493,2,2,1,2,2,2,2,2,2,0,2,2,0,0,0,2,2,1,2,2,2,0,0,2,0,0,0,2,0,0,-0.5,Democrat,Often,145.0,8.0
7494,1,1,1,0,0,0,2,2,0,0,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,1.0,Republican,Never,534.0,4.0
7495,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Republican,Sometimes,389.0,6.0
7496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,Independent,Hardly Ever,349.0,4.0
7497,2,1,2,0,0,0,1,2,2,0,2,2,0,0,0,2,2,1,1,0,0,2,2,0,0,0,2,0,0,0,-0.2,Independent,Hardly Ever,313.0,4.0
7498,2,2,2,1,2,2,2,2,2,2,1,2,0,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,-1.0,Democrat,Never,87.0,6.0
7499,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,2,2,2,2,2,1,0,2,2,2,0,0,0,2,0,-0.04,Independent,Hardly Ever,100.0,5.0
7500,2,1,2,2,2,0,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,0.4,Republican,Hardly Ever,126.0,6.0
7501,2,2,2,1,2,2,2,2,0,0,2,2,0,0,0,1,2,2,2,2,1,0,0,2,0,0,0,0,2,0,0.7,Republican,Sometimes,365.0,8.0
7502,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,1,0,2,2,0,2,0,2,2,2,0.5,Republican,Never,92.0,7.0
7503,1,2,1,0,2,2,2,2,2,0,2,0,0,0,0,1,1,1,1,2,1,0,2,2,2,0,0,0,2,0,1.0,Republican,Sometimes,191.0,4.0
7504,2,2,2,0,1,1,2,2,0,1,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,2,0,2,0,1.0,Republican,Never,791.0,8.0
7505,1,2,0,0,0,0,0,2,0,0,0,2,0,1,0,2,0,2,2,0,2,0,1,0,0,0,0,0,2,0,-1.0,Democrat,Sometimes,505.0,2.0
7506,1,2,2,0,2,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,0,0,0,2,0,0,0,0,2,0,-1.0,Democrat,Sometimes,307.0,6.0
7507,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,2,2,0,2,2,2,-1.0,Democrat,Often,170.0,8.0
7508,2,2,2,0,0,0,2,2,0,0,2,0,0,0,0,1,2,1,2,2,2,0,2,0,0,0,0,0,0,0,0.0,Democrat,Sometimes,429.0,2.0
7509,2,2,2,0,2,1,2,2,2,0,2,2,0,0,2,1,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0.8,Republican,Never,1405.0,7.0
7510,1,2,1,0,0,0,2,0,1,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,-1.0,Democrat,Sometimes,345.0,4.0
7511,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,0,2,0.9,Independent,Never,391.0,4.0
7512,2,2,2,0,2,0,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0.0,Independent,Often,190.0,2.0
7513,2,1,2,2,2,2,2,2,0,0,1,2,0,0,0,1,2,1,2,2,2,0,0,2,0,0,0,2,2,0,-0.2,Independent,Never,1017.0,7.0
7514,2,2,2,2,1,1,2,2,2,2,2,0,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,Republican,Never,1128.0,5.0
7515,2,1,2,2,0,0,2,2,2,0,2,2,2,0,0,2,2,1,2,0,2,0,0,0,0,0,0,0,2,2,-1.0,Democrat,Sometimes,386.0,4.0
7516,1,1,2,2,0,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0.0,Independent,Hardly Ever,20.0,1.0
7517,1,2,1,2,0,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,0,2,2,0,0,2,0,0,0,-0.78,Democrat,Sometimes,105.0,4.0
7518,2,1,2,1,2,0,2,2,0,0,2,0,0,0,0,1,2,1,1,2,2,2,0,2,0,0,0,0,2,2,0.8,Republican,Hardly Ever,1041.0,7.0
7519,2,2,1,2,2,2,2,2,2,2,0,2,2,0,0,2,1,1,1,1,2,0,2,2,0,0,2,0,2,2,-1.0,Democrat,Sometimes,151.0,4.0
7520,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0,2,2,-0.6,Independent,Sometimes,57.0,5.0
7521,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,Independent,Sometimes,387.0,4.0
7522,2,2,2,1,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,-1.0,Democrat,Hardly Ever,129.0,6.0
7523,2,1,2,2,0,0,2,2,1,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,2,-0.96,Independent,Never,214.0,3.0
7524,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,1,2,2,1,2,2,2,2,2,2,0,0,2,2,0,0.2,Independent,Hardly Ever,619.0,3.0
7525,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,2,2,2,2,2,0,0,2,2,0,0,0,2,2,0.1,Independent,Never,163.0,5.0
7526,1,1,1,2,2,2,1,2,2,2,2,2,0,0,0,2,1,2,2,2,1,2,2,2,2,0,2,0,2,2,-1.0,Independent,Never,419.0,8.0
7527,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,1,2,2,2,2,2,2,1,1,2,0,0,2,2,2,0.6,Republican,Sometimes,1243.0,3.0
7528,1,1,1,2,1,2,2,2,0,0,2,2,0,0,0,2,2,1,2,2,2,0,0,2,0,0,0,0,2,0,0.9,Republican,Hardly Ever,200.0,8.0
7529,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,-0.56,4.0,Never,964.0,3.0
7530,2,2,2,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,-1.0,Democrat,Often,196.0,4.0
7531,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,2,0,0,0,0,2,0,0.8,Republican,Sometimes,487.0,5.0
7532,1,1,2,0,1,2,2,2,0,0,0,2,0,0,0,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,1.0,Republican,Often,420.0,8.0
7533,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,0,2,2,0,0,0,2,0,0.6,Republican,Never,71.0,5.0
7534,1,1,1,0,2,0,2,2,2,0,2,2,2,2,0,1,2,1,2,2,2,0,2,2,2,0,0,0,2,2,-0.44,Republican,Often,182.0,1.0
7535,2,1,2,2,1,2,2,2,0,0,2,2,0,0,0,1,2,2,2,1,2,2,0,2,0,2,0,0,2,2,0.7,Independent,Sometimes,104.0,7.0
7536,1,1,1,0,2,0,2,2,0,0,0,2,0,0,0,1,2,2,2,2,2,0,0,2,0,0,0,2,2,0,0.0,Independent,Hardly Ever,837.0,6.0
7537,2,1,2,0,2,1,2,2,0,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,0,0,2,0,2,2,0.7,Republican,Never,638.0,3.0
7538,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.6,Republican,Often,209.0,3.0
7539,1,2,1,2,1,2,2,2,2,2,2,2,2,0,2,1,1,1,2,2,2,2,2,2,0,0,2,2,2,2,0.7,Republican,Never,224.0,5.0
7540,2,2,2,1,2,2,2,2,0,0,2,2,0,0,2,1,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0.5,Republican,Never,325.0,5.0
7541,0,2,2,0,0,0,2,2,0,0,1,2,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Independent,Sometimes,312.0,3.0
7542,2,2,2,2,2,1,2,2,2,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0.6,Independent,Never,142.0,5.0
7543,1,2,1,0,0,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,2,0,0.0,Independent,Sometimes,489.0,4.0
7544,2,2,1,2,0,0,1,1,2,0,2,2,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,-1.0,Democrat,Sometimes,161.0,8.0
7545,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5,Republican,Hardly Ever,381.0,5.0
7546,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,-1.0,Democrat,Often,64.0,3.0
7547,2,0,2,2,0,0,2,2,1,2,2,2,0,0,0,2,2,1,2,2,2,0,2,2,0,0,0,0,0,0,-1.0,Democrat,Often,166.0,4.0
7548,1,1,1,0,2,0,2,2,0,0,2,2,0,0,0,1,2,1,1,2,1,0,0,2,0,0,0,2,0,0,-1.0,Democrat,Sometimes,225.0,8.0
7549,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,-1.0,Independent,Often,141.0,4.0
7550,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,0,2,2,0,0,0,0,2,0,1.0,Republican,Hardly Ever,465.0,8.0
7551,2,2,2,1,0,2,1,1,2,2,2,2,0,0,0,2,1,2,2,1,2,0,0,2,0,0,1,0,0,0,-1.0,Democrat,Never,75.0,8.0
7552,2,2,2,1,0,2,1,2,2,2,1,2,0,0,0,2,2,1,2,2,2,2,2,2,2,0,1,2,2,2,-1.0,Independent,Often,111.0,8.0
7553,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,2,2,0,0,2,0,0,0,0,0,2,-1.0,Democrat,Never,710.0,8.0
7554,1,2,1,2,0,2,2,2,0,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,-0.8,Democrat,Never,205.0,6.0
7555,2,2,1,0,2,0,1,2,0,0,2,2,2,2,0,1,1,2,2,2,2,0,2,2,2,2,0,2,2,0,1.0,Independent,Often,1208.0,4.0
7556,2,1,2,2,0,0,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,-1.0,Democrat,Never,184.0,6.0
7557,2,2,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,-1.0,Democrat,Often,305.0,2.0
7558,2,1,1,2,1,1,0,0,0,2,0,0,0,0,0,1,1,1,2,1,2,2,0,2,0,0,0,0,2,0,0.7,Republican,Sometimes,144.0,5.0
7559,2,1,1,2,2,0,2,2,2,0,2,2,0,0,0,2,2,1,2,2,2,0,2,2,2,0,2,0,2,2,-1.0,Democrat,Hardly Ever,87.0,6.0
7560,2,2,2,1,0,0,2,1,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,1,0,2,2,2,-0.9,Democrat,Hardly Ever,83.0,2.0
7561,2,1,2,2,1,1,2,2,2,0,2,2,0,2,0,2,2,2,2,2,1,0,0,2,0,0,0,0,2,0,0.8,Republican,Sometimes,126.0,5.0
7562,2,1,2,2,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,2,2,0,0,2,2,0,0,0,0,0,0.3,Republican,Hardly Ever,144.0,3.0
7563,2,2,2,2,1,1,2,1,2,1,2,2,0,0,1,1,2,2,1,2,2,1,2,2,0,2,1,2,2,1,1.0,Republican,Sometimes,291.0,8.0
7564,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,1,2,2,2,2,2,0,2,2,0,0,0,0,2,0,1.0,Republican,Sometimes,82.0,3.0
7565,2,1,2,1,2,0,2,2,2,2,2,1,2,0,0,2,1,1,1,2,2,0,2,2,0,0,0,0,0,2,-1.0,Independent,Hardly Ever,184.0,8.0
7566,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,-1.0,Democrat,Never,86.0,6.0
7567,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,2,1,2,2,2,2,2,0,2,2,2,0,0.5,Republican,Hardly Ever,323.0,5.0
7568,2,2,1,2,2,0,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,0,2,0,0,0,2,0,-1.0,Independent,Hardly Ever,173.0,4.0
7569,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,0.4,Republican,Sometimes,101.0,7.0
7570,2,2,2,2,1,1,2,2,2,2,2,2,0,2,2,1,1,1,2,2,2,2,2,2,0,0,2,2,2,0,0.8,Republican,Never,393.0,7.0
7571,2,2,1,2,2,2,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,-1.0,Democrat,Never,176.0,4.0
7572,2,2,1,0,0,0,2,2,0,0,2,2,0,0,0,1,2,2,2,2,2,0,2,2,0,0,0,0,0,0,-0.4,Democrat,Sometimes,265.0,4.0
7573,2,2,1,2,1,1,2,1,2,1,2,0,0,0,1,1,1,1,2,1,2,2,2,0,2,0,1,1,2,2,0.96,Republican,Sometimes,92.0,7.0
7574,2,2,2,0,0,2,2,2,0,0,0,2,0,2,0,1,2,1,2,2,2,0,2,0,0,0,0,2,0,0,1.0,Republican,Hardly Ever,280.0,4.0
7575,2,1,1,2,2,2,2,2,2,0,2,2,2,0,0,2,1,1,2,2,2,0,0,2,0,0,0,0,0,2,-1.0,Independent,Hardly Ever,98.0,7.0
7576,1,1,1,2,2,2,1,1,1,0,2,1,0,2,0,2,1,2,2,1,2,1,2,1,0,2,2,2,1,0,-1.0,Democrat,Hardly Ever,205.0,6.0
7577,1,1,1,2,2,1,1,1,2,2,2,2,2,0,2,1,1,1,2,1,2,2,2,2,0,0,2,0,1,0,0.7,Republican,Never,444.0,7.0
7578,2,2,1,2,1,2,2,2,2,0,2,2,0,0,0,1,2,1,2,2,2,2,2,2,2,0,0,0,2,0,0.3,Republican,Never,126.0,5.0
7579,2,2,1,1,2,2,1,2,2,2,1,2,2,1,0,2,2,1,1,2,2,2,2,2,2,2,0,0,2,0,-1.0,Democrat,Hardly Ever,116.0,4.0
7580,2,2,2,2,2,2,2,2,0,0,2,2,0,0,0,2,0,2,1,2,0,2,2,2,2,0,0,2,2,2,1.0,Republican,Never,149.0,7.0
7581,2,2,2,0,0,0,2,1,0,2,2,2,2,1,0,1,2,1,2,2,2,0,2,2,2,0,0,2,2,0,0.2,Independent,Sometimes,246.0,4.0
7582,2,2,1,1,2,2,2,1,2,0,2,1,0,2,0,1,2,1,2,2,2,2,2,2,2,2,2,0,2,2,-1.0,Democrat,Never,116.0,4.0
7583,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,-0.9,Democrat,Sometimes,146.0,4.0
7584,2,2,1,2,2,2,2,1,2,2,2,1,0,0,0,2,2,1,1,2,1,2,2,2,2,0,0,0,0,2,-1.0,Independent,Hardly Ever,228.0,7.0
7585,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,2,2,2,2,2,1,0,2,2,2,0,0,0,2,0,-1.0,Independent,Never,634.0,8.0
7586,2,2,1,1,2,0,1,1,2,0,2,2,2,2,0,2,2,1,2,1,2,2,2,2,2,2,0,0,2,2,-1.0,Independent,Sometimes,154.0,3.0
7587,2,2,2,1,2,2,1,1,2,2,2,2,0,0,0,2,2,2,1,2,2,2,2,2,0,2,2,0,2,1,-1.0,Democrat,Often,73.0,8.0
7588,2,2,2,1,2,2,2,2,2,2,1,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,-0.6,Independent,Sometimes,136.0,2.0
7589,2,2,2,1,2,2,2,1,2,2,1,2,0,0,0,2,2,2,1,2,2,2,2,2,0,0,2,0,2,2,-1.0,Democrat,Never,68.0,8.0
7590,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,2,1,2,2,0.6,Republican,Never,191.0,3.0
7591,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,-1.0,Independent,Hardly Ever,214.0,4.0
7592,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,0,2,2,2,0,2,2,2,2,0,2,2,0.8,Republican,Never,209.0,7.0
7593,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0.5,Independent,Often,619.0,3.0
7594,1,1,1,0,2,0,2,2,0,0,2,2,0,0,0,1,1,1,0,2,2,0,2,2,2,0,0,0,0,0,1.0,Republican,Sometimes,367.0,4.0
7595,2,2,2,2,2,1,0,2,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,2,0,0,0,0,2,0,1.0,Republican,Often,283.0,7.0
7596,1,2,1,1,2,2,2,1,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0.4,Republican,Never,843.0,5.0
7597,2,2,2,1,2,2,1,2,1,2,2,2,0,1,0,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,-0.96,Independent,Never,100.0,5.0
7598,2,1,2,1,0,0,1,2,1,0,1,2,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0.4,Independent,Often,92.0,8.0
7599,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,2,0,2,2,0,0,0,0,0,0,-0.8,Independent,Sometimes,1441.0,4.0
7600,1,1,2,0,2,0,2,2,0,0,0,2,0,0,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,-0.9,Democrat,Sometimes,610.0,4.0
7601,2,2,2,0,2,2,2,2,2,0,2,2,0,0,0,1,2,2,2,2,2,0,2,2,2,0,0,2,2,0,0.7,Republican,Hardly Ever,179.0,8.0
7602,2,2,2,0,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,1,2,2,2,1,0,0,2,1,2,2,0.54,Republican,Hardly Ever,547.0,5.0
7603,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,-0.9,Democrat,Never,96.0,7.0
7604,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,-1.0,Independent,Often,339.0,3.0
7605,2,2,2,1,2,2,2,2,2,2,1,2,0,2,0,2,2,2,1,2,2,2,2,2,2,2,0,0,2,2,0.0,Independent,Sometimes,360.0,3.0
7606,2,2,2,1,2,2,1,2,2,0,2,2,2,2,0,2,2,1,2,1,2,2,2,2,2,1,0,0,2,2,-0.98,Democrat,Sometimes,107.0,2.0
7607,2,2,2,0,2,0,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,0,0,2,2,0,0.0,Independent,Never,272.0,4.0
7608,2,2,2,0,2,2,2,2,2,0,0,2,0,0,0,2,0,1,2,2,2,0,2,2,0,0,0,0,2,0,-0.6,Democrat,Sometimes,150.0,4.0
7609,2,2,2,2,2,1,2,0,2,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,2,0,1.0,Republican,Hardly Ever,199.0,8.0
7610,1,1,1,0,0,0,2,2,2,0,2,2,0,0,0,2,1,1,2,2,2,0,2,2,0,0,0,2,2,0,-1.0,Democrat,Sometimes,240.0,6.0
7611,2,1,2,2,2,2,1,1,2,2,2,2,2,0,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0.4,Republican,Sometimes,116.0,6.0
7612,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1.0,Independent,Never,58.0,5.0
7613,1,2,1,0,0,0,0,2,2,0,2,2,2,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,-1.0,Democrat,Hardly Ever,703.0,4.0
7614,1,2,2,1,2,1,2,2,0,0,2,2,0,0,0,1,2,2,0,2,2,2,0,2,0,0,0,0,0,0,1.0,Republican,Never,138.0,5.0
7615,2,2,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,-1.0,Democrat,Sometimes,274.0,2.0
7616,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,1,2,2,2,0,0,0,0,2,0,-0.96,Democrat,Never,123.0,5.0
7617,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,Republican,Never,318.0,3.0
7618,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,0,0,2,2,2,0,0.8,Republican,Never,135.0,6.0
7619,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.34,Independent,Hardly Ever,237.0,3.0
7620,2,2,2,2,0,0,2,2,2,0,2,2,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,2,2,-1.0,Democrat,Never,855.0,1.0
7621,1,1,1,1,2,2,2,2,2,2,1,2,2,0,0,2,2,2,1,1,2,2,2,2,2,0,2,2,2,2,-0.6,Independent,Never,318.0,5.0
7622,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0,2,0,2,2,2,0,0,0,2,0,0,0,0,2,0,-0.96,Democrat,Hardly Ever,120.0,6.0
7623,2,2,1,1,0,0,1,2,2,2,1,2,0,2,0,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,-0.8,Democrat,Often,575.0,3.0
7624,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,-0.96,Independent,Never,196.0,3.0
7625,2,2,2,2,2,0,2,2,0,2,2,2,2,0,0,1,2,2,2,1,2,2,2,2,2,0,0,0,0,0,1.0,Independent,Never,214.0,5.0
7626,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0,0,2,1,2,-1.0,Democrat,Never,1057.0,3.0
7627,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,-1.0,Independent,Hardly Ever,246.0,3.0
7628,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,2,0,2,2,0,0,0,0,0,0,1.0,Republican,Never,125.0,7.0
7629,2,1,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,1,2,2,2,0,2,2,2,0,0,0,2,0,0.9,Republican,Hardly Ever,515.0,3.0
7630,1,2,1,2,0,2,2,1,1,2,2,1,2,1,0,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,-0.8,Independent,Sometimes,502.0,3.0
7631,2,2,2,2,2,2,0,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,-1.0,Independent,Hardly Ever,1375.0,3.0
7632,2,2,2,2,0,0,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,0.0,Democrat,Often,235.0,4.0
7633,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,-1.0,Democrat,Never,84.0,7.0
7634,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,Republican,Sometimes,80.0,5.0
7635,2,1,2,1,2,2,1,1,2,0,1,2,0,0,0,0,1,1,1,2,2,2,2,2,0,0,0,0,2,2,-1.0,Democrat,Never,73.0,8.0
7636,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,2,2,2,2,2,2,2,0,0,2,0,2,0,0.8,Republican,Often,83.0,7.0
7637,1,2,2,0,2,0,2,2,0,0,2,2,0,0,0,1,2,2,2,2,2,0,0,2,2,0,0,0,2,0,0.98,Republican,Hardly Ever,1069.0,7.0
7638,2,2,2,2,2,2,2,1,2,0,2,2,0,0,0,2,2,2,2,2,1,0,2,2,2,0,0,2,1,2,0.3,Independent,Often,89.0,4.0
7639,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,1.0,Republican,Hardly Ever,611.0,6.0
7640,1,2,1,0,0,0,2,2,0,0,0,2,0,0,0,2,2,2,0,2,2,0,0,2,0,0,0,0,2,0,0.3,Republican,Often,281.0,4.0
7641,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1.0,Republican,Never,542.0,7.0
7642,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,2,0,0,0,0,2,0,0.4,Republican,Hardly Ever,603.0,8.0
7643,1,1,1,2,2,2,1,1,1,2,1,2,2,0,0,1,1,1,2,1,1,2,2,2,0,2,2,0,2,0,-0.1,Independent,Hardly Ever,121.0,6.0
7644,2,2,2,1,2,0,2,1,2,2,1,2,2,1,0,1,2,1,2,2,2,1,2,2,1,1,2,0,2,1,-0.96,Democrat,Often,247.0,3.0
7645,2,2,2,1,2,0,1,1,2,2,1,2,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,0,2,1,-1.0,Democrat,Often,129.0,6.0
7646,2,2,1,1,2,0,1,1,2,2,1,2,0,0,0,2,2,2,1,2,2,0,1,2,2,2,2,0,2,0,-1.0,Independent,Hardly Ever,68.0,6.0
7647,1,2,2,2,2,2,1,1,2,2,1,2,2,0,2,2,2,1,2,2,1,1,2,1,2,2,2,2,0,2,-1.0,Democrat,Never,110.0,6.0
7648,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,2,0,0.0,Independent,Never,445.0,4.0
7649,1,1,2,2,2,0,2,2,2,0,2,2,0,0,0,1,2,2,2,2,2,0,2,2,2,0,0,2,2,0,0.2,Republican,Sometimes,455.0,8.0
7650,1,1,2,2,2,2,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0.4,Republican,Sometimes,257.0,8.0
7651,2,2,2,1,0,0,2,2,2,2,1,1,2,0,0,2,2,2,2,2,2,2,2,2,0,0,2,0,0,2,-1.0,Independent,Never,94.0,4.0
